Name,Vendor ID,SMILES,CollectionName,Internal ID,MDR1-MDCK Papp_A2B (nm/s),MDR1-MDCK Papp_B2A (nm/s),MDR1-MDCK Recovery_A2B,MDR1-MDCK Recovery_B2A,LOG MDR1-MDCK ER (B-A/A-B),MDR1-MDCK Papp_A2B (cm/s),MDR1-MDCK Papp_B2A (nm/s),LOG10 MDR1-MDCK Papp_A2B (cm/s),LOG 10 MDR1-MDCK Papp_B2A (nm/s),LOG 10 ER Calc
72972951,72972951,CC#CC(=O)N1CCC[C@@H]1c1nc(c2c(nccn12)N)-c1ccc(cc1)C(=O)Nc1ccccn1 |r|,emolecules,Mol163,6.7,249,96,100,1.56937391,0.00000067,0.0000249,-6.173925197,-4.603800653,1.570124544
313519451,313519451,CN(C)S(=O)(=O)c1cccc(c1)-c1c(nc2c(cc(nn12)Cl)NCCNC(=O)C)C,emolecules,Mol165,5.18,293,81,75,1.830588669,0.000000518,0.0000293,-6.28567024,-4.53313238,1.752537861
35732653,35732653,CC1=CNC(=O)N1c1ccc(cc1)C(=O)Nc1ccc2ccccc2n1,emolecules,Mol166,23,234.5,70.5,87.5,1.00838723,0.0000023,0.00002345,-5.638272164,-4.629857153,1.008415011
42768719,42768719,CNC(=O)c1cccc(c1)NC(=O)N1CCC(CC1)Oc1ccccc1Cl,emolecules,Mol167,22.4,435,75.5,85.5,1.301029996,0.00000224,0.0000435,-5.649751982,-4.361510743,1.288241239
11480017,11480017,COc1ccc(cc1)OCC(=O)Nc1cccc(c1N1CCN(CC1)C(=O)C)Cl,emolecules,Mol168,190,208,66,67,0.037426498,0.000019,0.0000208,-4.721246399,-4.681936665,0.039309734
2057338,2057338,C1CCCN(CCC1)Cc1ccc(cc1)-c1ccccc1,emolecules,Mol169,181.72,92.475,80.5,126,-0.265600257,0.000018172,9.2475E-06,-4.740597272,-5.03397566,-0.293378388
1525474,1525474,CCC(=O)N1CCN(CC1)c1ccc(cc1NC(=O)COc1ccccc1)Cl,emolecules,Mol171,272,236,76,67,-0.059981845,0.0000272,0.0000236,-4.565431096,-4.627087997,-0.061656901
44014989,44014989,CN(C)C(=O)CN(C)CC(=O)Nc1cc(ccc1Oc1ccc(cc1)C)Cl,emolecules,Mol172,208,335,82,74,0.206825876,0.0000208,0.0000335,-4.681936665,-4.474955193,0.206981472
5514552,5514552,O=C(N1CCCCC1)c1sc(nc1-c1ccccc1)N1CCOCC1,emolecules,Mol173,231,273,87,87,0.071882007,0.0000231,0.0000273,-4.63638802,-4.563837353,0.072550667
36571105,36571105,CC(C)c1nccn1Cc1nc(oc1C)-c1ccccc1C,emolecules,Mol174,198,145,67,83,-0.135488919,0.0000198,0.0000145,-4.70333481,-4.838631998,-0.135297188
36427432,36427432,CCc1nc2cc(ccc2o1)-c1c(cccc1OC)OC,emolecules,Mol175,194,89.2,53,62,-0.337242168,0.0000194,0.00000892,-4.71219827,-5.049635146,-0.337436876
73036824,73036824,OC1CCC(CC1)C(=O)N1CCCN(CC1)c1ccc(cc1)F,emolecules,Mol176,83.5,391,99,103,0.670245853,0.00000835,0.0000391,-5.078313525,-4.407823243,0.670490282
32409538,32409538,CCn1ncnc1-c1[nH]cnc1-c1ccccc1,emolecules,Mol177,116,253,102,91,0.338456494,0.0000116,0.0000253,-4.935542011,-4.596879479,0.338662532
31890078,31890078,Cc1nnc(c(c1C)C#N)NCCc1ccc2c(c1)OCO2,emolecules,Mol178,341,217,82,80,-0.196542884,0.0000341,0.0000217,-4.467245621,-4.663540266,-0.196294645
49994071,49994071,Cc1nc(c2cnn(c2n1)C)N1CCn2ccnc2C1,emolecules,Mol179,85.6,311,89,102,0.559906625,0.00000856,0.0000311,-5.067526235,-4.507239611,0.560286624
31930262,31930262,CN(Cc1cscn1)Cc1cc(on1)C,emolecules,Mol180,453,243,144,111,-0.270025714,0.0000453,0.0000243,-4.343901798,-4.614393726,-0.270491928
32132063,32132063,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(ccc2n1C)Cl,emolecules,Mol181,91.5,120,,,0.117271296,0.00000915,0.000012,-5.038578906,-4.920818754,0.117760152
13475108,13475108,CCNC(=O)c1ccc(cc1)CS(=O)(=O)C,emolecules,Mol182,29.1,76.4,116,94,0.418301291,0.00000291,0.00000764,-5.536107011,-5.116906641,0.41920037
31209008,31209008,C1CC1Nc1nc(no1)-c1ccccc1,emolecules,Mol183,294,238,73,83,-0.092051478,0.0000294,0.0000238,-4.53165267,-4.623423043,-0.091770373
Z224124934,Z224124934,Cc1nn(c2sc(cc12)C(=O)N1CCC(CC1)(C(=O)O)c1ccccc1)C,enamineHTS,Mol184,7.44,63.5,91,96,0.931457871,0.000000744,0.00000635,-6.128427064,-5.197226275,0.93120079
300620222,300620222,CCN(CC)Cc1ccc2cc(ccc2c1)COC(=O)Nc1ccc(cc1)C(=O)NO,emolecules,Mol185,6.66,151,118,88,1.354108439,0.000000666,0.0000151,-6.176525771,-4.821023053,1.355502718
33312761,33312761,Fc1ccc(cc1)C1(CCOCC1)CNC(=O)c1ccccn1,emolecules,Mol186,297,236,103,97,-0.100726813,0.0000297,0.0000236,-4.527243551,-4.627087997,-0.099844446
1552730,1552730,COc1cc(cc(c1)-c1nnc(s1)SCC(=O)Nc1cccc(c1)C(=O)O)OC,emolecules,Mol187,158,146,97,109,-0.032452024,0.0000158,0.0000146,-4.801342913,-4.835647144,-0.034304231
18877730,18877730,OC(=O)c1cc(cc(c1NC(=O)CSc1nccn1C1CC1)Cl)Cl,emolecules,Mol188,3.39,28,112,105,0.918030337,0.000000339,0.0000028,-6.469800302,-5.552841969,0.916958333
32093544,32093544,CCN1CCC(CC1)CNC(=O)c1cc(nc2cc(ccc12)F)C,emolecules,Mol189,7.28,185,95,101,1.404833717,0.000000728,0.0000185,-6.137868621,-4.732828272,1.405040349
31384184,31384184,COc1ccc(cc1)CCC(=O)N1CCCNCC1,emolecules,Mol190,64.8,179,103,90,0.440909082,0.00000648,0.0000179,-5.188424994,-4.747146969,0.441278025
425680,425680,Cc1cc(on1)-c1cnn(c1C1CC1)CCNC(=O)c1sc(nc1C)C,emolecules,Mol191,80.8,425,98,98,0.720985744,0.00000808,0.0000425,-5.092588639,-4.37161107,0.720977569
30400370,30400370,Oc1cc(c2sc(nc2n1)SCC(=O)c1ccc(cc1)-c1ccccc1)O,emolecules,Mol192,14.3,12.5,86,85,-0.057495894,0.00000143,0.00000125,-5.844663963,-5.903089987,-0.058426024
36675429,36675429,Cc1cccc(n1)C(=O)N1CCCN(CC1)CC(=O)NCC#C,emolecules,Mol193,5.6,182,94,95,1.511883361,0.00000056,0.0000182,-6.251811973,-4.739928612,1.511883361
48247380,48247380,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,emolecules,Mol194,116,309,104,94,0.424881637,0.0000116,0.0000309,-4.935542011,-4.510041521,0.42550049
32080176,32080176,OCc1ccc(cc1F)CNC(=O)Nc1ccccc1,emolecules,Mol195,3520,1500,597,165,-0.369572125,0.000352,0.00015,-3.453457337,-3.823908741,-0.370451404
44712587,44712587,CCCOc1ccccc1C(=O)N1CC(C1)Oc1cccc(c1)OC,emolecules,Mol196,154,111,42,67,-0.142667504,0.0000154,0.0000111,-4.812479279,-4.954677021,-0.142197742
29621147,29621147,Oc1ccccc1N1CCN(CC1)C(=O)c1ccc(nc1)-n1cccn1,emolecules,Mol197,399,298,108,105,-0.126679398,0.0000399,0.0000298,-4.399027104,-4.525783736,-0.126756632
4017382,4017382,COc1ccc(cc1OC)CCNCc1ccc(o1)-c1ccccc1,emolecules,Mol198,92.8,90.9,45,66,-0.009217308,0.00000928,0.00000909,-5.032452024,-5.041436117,-0.008984093
42907173,42907173,CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,emolecules,Mol199,90.7,484,104,102,0.726727209,0.00000907,0.0000484,-5.042392713,-4.315154638,0.727238075
24501994,24501994,CCCCNC(=O)c1cccc2ncccc12,emolecules,Mol200,365,231,107,96,-0.199970641,0.0000365,0.0000231,-4.437707136,-4.63638802,-0.198680885
30455849,30455849,COc1cccc(c1)OCCCn1cncc1-c1cc2c(cc1C)N(C)C(=O)N2C,emolecules,Mol201,3.1,443,102,102,2.155336037,0.00000031,0.0000443,-6.508638306,-4.353596274,2.155042032
32063538,32063538,Cc1ccc(cc1F)C(=O)N1CCN(CC1)C(=O)NCC(=O)N1CCCC1,emolecules,Mol202,4.61,280,102,104,1.782472624,0.000000461,0.000028,-6.336299075,-4.552841969,1.783457106
11964390,11964390,COC(=O)c1c([nH]c(c1C)C(=O)N(C)Cc1ccc(c(c1)F)OC)C,emolecules,Mol203,179,268,81,80,0.176091259,0.0000179,0.0000268,-4.747146969,-4.571865206,0.175281763
49292072,49292072,CN(C1CCCCCCC1)C(=O)COc1cc(on1)C,emolecules,Mol204,363,278,109,102,-0.116338565,0.0000363,0.0000278,-4.440093375,-4.555955204,-0.115861829
73032016,73032016,CC(C)CNc1nnc(s1)SCc1ccncc1,emolecules,Mol205,294,303,100,95,0.012837225,0.0000294,0.0000303,-4.53165267,-4.518557371,0.013095298
24884318,24884318,COc1c(cccc1CN1CCC(O)(CC1)c1ccc(cc1)F)C,emolecules,Mol206,251,146,97,94,-0.235823868,0.0000251,0.0000146,-4.600326279,-4.835647144,-0.235320866
17091023,17091023,Cc1nn(c(c1C)C)-c1ccc(cc1C#Cc1ccccc1)C(=O)O,emolecules,Mol207,62.8,240,105,98,0.582063363,0.00000628,0.000024,-5.202040356,-4.619788758,0.582251598
161275,161275,Cc1cc(nc(n1)Nc1ccc(nc1)C1CCCN(C1)CC(=O)N1CCCC1)C,emolecules,Mol208,3.61,149,,,1.615950052,0.000000361,0.0000149,-6.442492798,-4.826813732,1.615679067
31341416,31341416,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,emolecules,Mol209,0.783,3.02,98,95,0.586587305,7.83E-08,0.000000302,-7.106238238,-6.519993057,0.586245181
49646610,49646610,CCN(C/C=C/c1ccc(cc1)F)Cc1nc(no1)COC,emolecules,Mol211,261,138,85,64,-0.278189385,0.0000261,0.0000138,-4.583359493,-4.860120914,-0.276761421
1296389,1296389,CC(=O)Nc1ccc2nc(cc(c2c1)O)C,emolecules,Mol212,4.6,7.14,106,93,0.190331698,0.00000046,0.000000714,-6.337242168,-6.146301788,0.19094038
318302594,318302594,O=C(NC[C@@H]1CCN(C1)c1ccccc1)N1CCc2ccccc2C1 |r|,emolecules,Mol213,343,242,87,60,-0.151195299,0.0000343,0.0000242,-4.46470588,-4.616184634,-0.151478754
31959693,31959693,CC1CCN(CCNC(=O)c2ccncc2)CC1,emolecules,Mol214,98.5,226,106,103,0.361727836,0.00000985,0.0000226,-5.00656377,-4.645891561,0.360672209
35701590,35701590,CCN1CCC(CC1)N(C)c1ncnc2n(ncc12)C,emolecules,Mol215,201,203,114,99,0.004321374,0.0000201,0.0000203,-4.696803943,-4.692503962,0.00429998
36303318,36303318,CN(CC#N)C(=O)c1cccc(c1)CN1CCCC1,emolecules,Mol216,56.9,147,101,105,0.413299764,0.00000569,0.0000147,-5.244887734,-4.832682665,0.412205068
146921,146921,CN(C)C(=O)c1ccc(nc1N)C1CCN(CC1)C(=O)CCc1nc2cc(c(cc2[nH]1)C)C,emolecules,Mol217,3.39,123,94,92,1.558708571,0.000000339,0.0000123,-6.469800302,-4.910094889,1.559705413
25002833,25002833,CNC(=O)C1CCN(CC1)Cc1ncc(o1)-c1ccc(cc1)F,emolecules,Mol219,66.3,322,99,97,0.686636269,0.00000663,0.0000322,-5.178486472,-4.492144128,0.686342343
2877070,2877070,COc1ccc(cc1NC(=O)CN1CCc2ccccc2C1)C,emolecules,Mol220,49.2,24.4,29,50,-0.303643611,0.00000492,0.00000244,-5.308034897,-5.612610174,-0.304575276
33297597,33297597,O=C(CCOc1ccccc1)N1CCCC1,emolecules,Mol221,346,187,109,90,-0.266802735,0.0000346,0.0000187,-4.460923901,-4.728158393,-0.267234492
48234480,48234480,C1CN(CCC1c1nc(n[nH]1)-c1ccccc1)c1ccccn1,emolecules,Mol222,178,173,75,81,-0.011441043,0.0000178,0.0000173,-4.749579998,-4.761953897,-0.012373899
11480138,11480138,COc1ccc(cc1)-n1cc2c(c1-c1ccccc1Br)C(=O)N(C)C(=O)N2C,emolecules,Mol223,225,213,68,56,-0.024108864,0.0000225,0.0000213,-4.647817482,-4.671620397,-0.023802915
49874322,49874322,COc1ccc(c(c1)F)CN1CCC(CC1)c1nc(no1)C(C)C,emolecules,Mol225,336,261,96,82,-0.109578981,0.0000336,0.0000261,-4.473660723,-4.583359493,-0.10969877
35762297,35762297,Cc1nnc(c(c1C)C#N)NCC(=O)N1CCc2sccc2C1,emolecules,Mol226,166,217,,,0.117271296,0.0000166,0.0000217,-4.779891912,-4.663540266,0.116351646
49915301,49915301,CCNC(=O)C1CN(C1)c1cccc(n1)C#N,emolecules,Mol227,144,298,102,104,0.315970345,0.0000144,0.0000298,-4.841637508,-4.525783736,0.315853772
137015,137015,CCCn1cc(cn1)C(=O)N1CCC(CC1)c1n[nH]cc1C(=O)N(C)Cc1ccccc1,emolecules,Mol229,10.3,97.5,95,95,0.975431809,0.00000103,0.00000975,-5.987162775,-5.010995384,0.976167391
3347988,3347988,CN(Cc1ccc(cc1)Br)C(=O)c1cc(on1)C,emolecules,Mol231,393,271,96,91,-0.161150909,0.0000393,0.0000271,-4.40560745,-4.567030709,-0.16142326
8296397,8296397,NCc1cccc(c1)C(=O)N1CCCC1,emolecules,Mol232,15.9,57,129,98,0.553883027,0.00000159,0.0000057,-5.798602876,-5.244125144,0.554477731
48806523,48806523,Cc1ncsc1CN1CCCN(CC1)c1nc2ccccc2[nH]1,emolecules,Mol233,6.39,322,91,87,1.702430536,0.000000639,0.0000322,-6.194499142,-4.492144128,1.702355014
24121680,24121680,Cc1ccccc1CNC(=O)c1ccc(nc1)-n1ccnc1,emolecules,Mol234,241,209,92,90,-0.061980903,0.0000241,0.0000209,-4.617982957,-4.679853714,-0.061870756
24121594,24121594,O=C(NCc1cnn(c1)-c1ccccc1)C1CCC1,emolecules,Mol235,329,238,99,99,-0.140861703,0.0000329,0.0000238,-4.482804102,-4.623423043,-0.140618941
33303147,33303147,CNC(=O)c1ccc(nc1)N1CCCC1,emolecules,Mol236,370,215,105,96,-0.236572006,0.000037,0.0000215,-4.431798276,-4.66756154,-0.235763264
29578498,29578498,CN(CC(=O)NC1CC1)c1nc(cc(n1)C)C,emolecules,Mol237,272,240,119,96,-0.053547735,0.0000272,0.000024,-4.565431096,-4.619788758,-0.054357662
29578860,29578860,Cc1cc(on1)C(=O)Nc1cccc2ncccc12,emolecules,Mol238,339,189,106,103,-0.252588192,0.0000339,0.0000189,-4.469800302,-4.723538196,-0.253737894
49993241,49993241,CN(C1CCCCC1)c1ncnc2n(ncc12)CCO,emolecules,Mol239,454,305,129,101,-0.172630727,0.0000454,0.0000305,-4.342944147,-4.515700161,-0.172756014
31968180,31968180,CN1CCN(CC1)c1ccc(nc1)NC(=O)c1ccccc1Cl,emolecules,Mol241,385,202,115,92,-0.281498311,0.0000385,0.0000202,-4.41453927,-4.694648631,-0.28010936
48304378,48304378,Cc1cc(nn1C)OCc1ncc(o1)C(C)(C)C,emolecules,Mol242,368,263,107,94,-0.145086978,0.0000368,0.0000263,-4.434152181,-4.580044252,-0.14589207
48237764,48237764,Clc1cccc(c1)CNc1nc(no1)C1CC1,emolecules,Mol243,236,112,66,58,-0.322393047,0.0000236,0.0000112,-4.627087997,-4.950781977,-0.32369398
410858,410858,Cc1ccc(cn1)-c1nc(ncc1-c1cc(no1)C)NCc1ccco1,emolecules,Mol244,168,166,58,76,-0.004803708,0.0000168,0.0000166,-4.774690718,-4.779891912,-0.005201194
49953876,49953876,COc1nc(nc(c1C)N(C)Cc1nccs1)C,emolecules,Mol246,524,245,123,97,-0.330683119,0.0000524,0.0000245,-4.280668713,-4.610833916,-0.330165203
36308604,36308604,O=C(N1CCC(CC1)c1n[nH]c(n1)C1CC1)c1ccc2c(c1)OCO2,emolecules,Mol247,4.6,289,98,104,1.797267541,0.00000046,0.0000289,-6.337242168,-4.539102157,1.798140011
27415022,27415022,CN(Cc1cccc(c1)C#N)Cc1ccccc1C#N,emolecules,Mol248,276,163,70,64,-0.228412519,0.0000276,0.0000163,-4.559090918,-4.787812396,-0.228721478
45649160,45649160,CN1CCN(Cc2noc(n2)Cc2ccccc2)c2ccccc21,emolecules,Mol249,292,187,65,51,-0.19314197,0.0000292,0.0000187,-4.534617149,-4.728158393,-0.193541245
24883078,24883078,COc1ccc(cc1)C1(CC1)NCc1ccc(cc1)N1CCCC1=O,emolecules,Mol250,321,165,101,78,-0.290730039,0.0000321,0.0000165,-4.493494968,-4.782516056,-0.289021088
150563,150563,Clc1cccc(c1)-c1cccc(n1)C1CCCN(C1)C(=O)c1cccnc1,emolecules,Mol251,206,186,,,-0.043351421,0.0000206,0.0000186,-4.68613278,-4.730487056,-0.044354276
48247166,48247166,CNC(=O)c1ccc(nn1)N(C)C1CCC1,emolecules,Mol252,348,204,101,93,-0.232102384,0.0000348,0.0000204,-4.458420756,-4.690369833,-0.231949077
48758418,48758418,CC#CCNc1ccc(c(c1)C)-n1cnnn1,emolecules,Mol253,364,215,99,84,-0.229147988,0.0000364,0.0000215,-4.438898616,-4.66756154,-0.228662924
830565,830565,Nc1nc2ccccc2nc1N1CCCC1,emolecules,Mol254,234,125,73,83,-0.273272791,0.0000234,0.0000125,-4.630784143,-4.903089987,-0.272305844
1539589,1539589,CCN1C(=O)N(CC)c2cc(ccc21)N,emolecules,Mol255,395,321,119,105,-0.089375595,0.0000395,0.0000321,-4.403402904,-4.493494968,-0.090092063
48613632,48613632,Cc1cc(nc(n1)CNC(=O)c1ccccc1Cl)N1CCCCC1,emolecules,Mol256,240,161,76,86,-0.17327748,0.000024,0.0000161,-4.619788758,-4.793174124,-0.173385366
48613628,48613628,COc1ccccc1C(=O)NCc1nc(cc(n1)N1CCCCC1)C,emolecules,Mol257,65.8,16,29,58,-0.614393726,0.00000658,0.0000016,-5.181774106,-5.795880017,-0.614105911
43805996,43805996,CCc1nnc(s1)NC(=O)Cc1cccc(c1)F,emolecules,Mol258,259,236,78,92,-0.040005162,0.0000259,0.0000236,-4.586700236,-4.627087997,-0.040387761
15275058,15275058,Fc1ccccc1NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,emolecules,Mol259,218,147,,,-0.17327748,0.0000218,0.0000147,-4.661543506,-4.832682665,-0.171139159
16678763,16678763,Cc1cccc(c1)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,emolecules,Mol260,98.2,93.3,,,-0.021819483,0.00000982,0.00000933,-5.007888512,-5.030118356,-0.022229844
43643219,43643219,Clc1cccc(c1)NC(=O)CN1CCCN(CC1)c1nccs1,emolecules,Mol261,182,155,,,-0.07007044,0.0000182,0.0000155,-4.739928612,-4.809668302,-0.06973969
36647090,36647090,COc1ccccc1NC(=O)CN1CCCN(CC1)c1nc(cs1)C,emolecules,Mol262,238,171,,,-0.145086978,0.0000238,0.0000171,-4.623423043,-4.76700389,-0.143580847
33324457,33324457,CC(C)(C)c1cc([nH]n1)NC(=O)c1cccc2cn[nH]c12,emolecules,Mol263,96.2,149,62,76,0.190331698,0.00000962,0.0000149,-5.016824928,-4.826813732,0.190011196
35986174,35986174,Cc1ccccc1OCCCNc1cc(nc(n1)N)Cn1c(nc2ccccc12)C,emolecules,Mol264,7.68,164,46,57,1.330413773,0.000000768,0.0000164,-6.11463878,-4.785156152,1.329482628
151085,151085,COc1ccc(cc1)-c1cccc(n1)C1CCCN(C1)CC(=O)Nc1ccccn1,emolecules,Mol265,91.1,75.9,,,-0.079354999,0.00000911,0.00000759,-5.040481623,-5.119758224,-0.079276601
31931312,31931312,O=C1Nc2ccc(cc2O1)-c1csc(n1)CCN1CCCC1=O,emolecules,Mol266,19.2,365,98,96,1.281033367,0.00000192,0.0000365,-5.716698771,-4.437707136,1.278991636
48339568,48339568,Cc1noc(c1C(=O)N1CCCN(CC1)c1ccc(cc1)F)C,emolecules,Mol267,176,317,98,100,0.255272505,0.0000176,0.0000317,-4.754487332,-4.498940738,0.255546594
48761324,48761324,COCC1CCN(CC1)c1noc(n1)-c1cccs1,emolecules,Mol268,394,213,98,86,-0.266802735,0.0000394,0.0000213,-4.404503778,-4.671620397,-0.267116618
33297195,33297195,NC(=O)COc1ccccc1-c1ccccc1,emolecules,Mol269,353,219,90,80,-0.2069084,0.0000353,0.0000219,-4.452225295,-4.659555885,-0.207330591
46034633,46034633,Cc1nc(c(c(n1)NCc1cc(no1)-c1ccc(cc1)F)C)C,emolecules,Mol270,150,136,70,76,-0.042871802,0.000015,0.0000136,-4.823908741,-4.866461092,-0.042552351
42961554,42961554,CC1=CC=CN(Cc2cccc(c2)F)C1=O,emolecules,Mol271,378,246,106,100,-0.185752404,0.0000378,0.0000246,-4.4225082,-4.609064893,-0.186556693
72973342,72973342,Cn1cc(cn1)-c1ccc(cc1)-c1cncc(c1N1CCC2(CCNC2=O)CC1)Cl,emolecules,Mol273,11.6,706,75,117,1.78604121,0.00000116,0.0000706,-5.935542011,-4.151195299,1.784346712
23816897,23816897,Cc1ccc(cc1)-c1cn(nn1)CC1CCN(CC1)Cc1c[nH]c(n1)C,emolecules,Mol274,2.11,49.3,114,98,1.367355921,0.000000211,0.00000493,-6.675717545,-5.307153081,1.368564464
24126665,24126665,Clc1ccc2c(ncnc2c1)Oc1cccnc1,emolecules,Mol275,340,222,93,91,-0.184422252,0.000034,0.0000222,-4.468521083,-4.653647026,-0.185125943
13331036,13331036,CC(C)(C)c1csc(n1)NC(=O)C1CC1,emolecules,Mol276,245,155,68,70,-0.197910742,0.0000245,0.0000155,-4.610833916,-4.809668302,-0.198834386
23671374,23671374,Cc1ccc(s1)C(=O)Nc1ncccc1C,emolecules,Mol277,337,223,106,99,-0.177831921,0.0000337,0.0000223,-4.472370099,-4.651695137,-0.179325038
37009025,37009025,CC(C)(C)C(=O)N1CCN(CC1)C(=O)CCN1CCOC1=O,emolecules,Mol278,1.77,115,95,96,1.812244697,0.000000177,0.0000115,-6.752026734,-4.93930216,1.812724574
151211,151211,COc1ccc(cc1)Cc1cccc(n1)C1CCN(CC1)C(=O)C1CCCC1,emolecules,Mol279,364,240,86,62,-0.180456064,0.0000364,0.000024,-4.438898616,-4.619788758,-0.180890142
16159378,16159378,O=C(CN1C(=O)c2cccn2-c2ccccc21)NCCCN1CCCC1,emolecules,Mol281,2.37,185,100,105,1.892651034,0.000000237,0.0000185,-6.625251654,-4.732828272,1.892423382
44107241,44107241,O=C(CCCc1nnc(o1)-c1ccccc1)Nc1cccc2ccccc12,emolecules,Mol282,159,155,63,70,-0.010550182,0.0000159,0.0000155,-4.798602876,-4.809668302,-0.011065426
32106016,32106016,CN(CC(=O)NC1(CCCCC1)C#N)c1cccc(c1)C#N,emolecules,Mol283,29.5,306,83,90,1.017033339,0.00000295,0.0000306,-5.530177984,-4.514278574,1.015899411
32127001,32127001,Cc1nc(no1)C1(CCCC1)NCc1cccc(c1)C#N,emolecules,Mol284,264,180,94,87,-0.166852888,0.0000264,0.000018,-4.578396073,-4.744727495,-0.166331422
49330331,49330331,CN(CCC1CCCCC1)C(=O)c1ccon1,emolecules,Mol285,480,287,109,89,-0.224025669,0.000048,0.0000287,-4.318758763,-4.542118103,-0.223359341
32176681,32176681,CN(C)Cc1cccc(c1)N/C(=C/1\C(=O)Nc2cc(ccc21)C(=O)N(C)C)c1ccccc1,emolecules,Mol286,9.07,412,119,121,1.657055853,0.000000907,0.0000412,-6.042392713,-4.385102784,1.657289929
300525339,300525339,CC(C)c1cnn2c(cc(nc12)NCCCCCCN)NCc1ccccc1,emolecules,Mol287,2.08,85.8,85,71,1.615950052,0.000000208,0.00000858,-6.681936665,-5.066512712,1.615423953
17400188,17400188,COc1cc(c2c(c1)S(=O)(=O)N(COC1=CC(=O)N3C=CC=C(OCCN4CCCCC4)C3=N1)C2=O)C(C)C,emolecules,Mol288,1.29,118,85,85,1.961421094,0.000000129,0.0000118,-6.88941029,-4.928117993,1.961292297
30151761,30151761,OC(=O)c1ccc(c(c1)F)N1CCCC1,emolecules,Mol289,414,358,108,78,-0.062983893,0.0000414,0.0000358,-4.382999659,-4.446116973,-0.063117314
20173881,20173881,Cc1cc(cc(c1)Oc1cc(ccn1)C#N)C,emolecules,Mol290,380,212,85,68,-0.252588192,0.000038,0.0000212,-4.420216403,-4.673664139,-0.253447736
42923335,42923335,Cc1cc(sn1)NC(=O)C1CCOCC1,emolecules,Mol291,195,177,105,99,-0.040958608,0.0000195,0.0000177,-4.709965389,-4.752026734,-0.042061345
300449850,300449850,Fc1ccccc1CCNC(=O)CC1CCNCC1,emolecules,Mol292,1.18,10.4,103,104,0.943988875,0.000000118,0.00000104,-6.928117993,-5.982966661,0.945151332
29566339,29566339,O=C1CCCN1CCc1nc(cs1)-c1ccc(cc1)C#N,emolecules,Mol293,266,262,101,96,-0.00656377,0.0000266,0.0000262,-4.575118363,-4.581698709,-0.006580345
32391674,32391674,O=C(NCC1=CCCN(C1)Cc1cccc(c1)C#N)c1cccs1,emolecules,Mol294,161,362,106,102,0.352182518,0.0000161,0.0000362,-4.793174124,-4.441291429,0.351882695
44551318,44551318,CON(C)C(=O)c1cc(ccc1NS(=O)(=O)C)C,emolecules,Mol295,138,210,107,101,0.181843588,0.0000138,0.000021,-4.860120914,-4.677780705,0.182340208
Z1169976242,Z1169976242,Cc1nc(no1)Cc1noc(n1)C1CCN(CC1)CC#C,enamineHTS,Mol296,263,193,106,108,-0.135488919,0.0000263,0.0000193,-4.580044252,-4.714442691,-0.134398439
36256386,36256386,Cc1ccc(o1)Cn1nccc1NC(=O)c1ccncc1,emolecules,Mol297,147,334,96,100,0.357934847,0.0000147,0.0000334,-4.832682665,-4.476253533,0.356429132
44402919,44402919,NC(=O)Cn1cc(cn1)-c1ccc(cc1)F,emolecules,Mol298,281,244,105,101,-0.060480747,0.0000281,0.0000244,-4.55129368,-4.612610174,-0.061316494
19625558,19625558,CCN(C(=O)CN1CCNC(=O)C1)c1ccc(cc1)F,emolecules,Mol299,3.63,179,102,99,1.693726949,0.000000363,0.0000179,-6.440093375,-4.747146969,1.692946406
15267170,15267170,Cc1ccc(c(c1)F)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F,emolecules,Mol300,112,122,,,0.037426498,0.0000112,0.0000122,-4.950781977,-4.913640169,0.037141808
31856931,31856931,CNC(=O)Cc1csc(n1)-c1ccc(cc1)C,emolecules,Mol303,275,194,80,87,-0.149966742,0.0000275,0.0000194,-4.560667306,-4.71219827,-0.151530964
32033566,32033566,COc1ccccc1CNC(=O)C(C)N1CCCN(CC1)c1ccccc1C#N,emolecules,Mol304,176,265,,,0.178976947,0.0000176,0.0000265,-4.754487332,-4.576754126,0.177733206
24027900,24027900,CON(C)C(=O)c1cc2ccc(cc2[nH]1)C(C)(C)C,emolecules,Mol305,85.2,37.3,33,53,-0.358525889,0.00000852,0.00000373,-5.069560405,-5.428291168,-0.358730763
300430678,300430678,CCN(CC)Cc1cccc(n1)/C=C/C1=Nc2ccc(cc2C(=O)N1c1ccccc1Cl)F,emolecules,Mol306,21.8,183,65,71,0.925827575,0.00000218,0.0000183,-5.661543506,-4.73754891,0.923994596
43370379,43370379,N#CCCN(C1CC1)c1ncnc2sccc12,emolecules,Mol307,309,220,97,97,-0.146301788,0.0000309,0.000022,-4.510041521,-4.657577319,-0.147535799
